longitude,latitude,count
6.089515,49.071433,2
6.0901155,43.822462,2
6.09013,45.918592,4
6.0902,45.920914,2
6.090382,43.303283,3
6.090636,43.303203,1
6.09082,45.9141,4
6.09085,45.9378,4
6.091,45.9208,4
6.091331,48.86053,8
6.091382,46.282959,2
6.091875,48.618424,2
6.092143,49.259318,2
6.09219,43.8167,4
6.09222,45.9064,4
6.092317,46.141357,6
6.092755,49.120652,4
6.09309,48.48811,2
6.093191,49.306244,2
6.093385,49.251216,2
6.093718,46.276432,2
6.094058,49.11159,2
6.09447,46.1242,2
6.094533,45.892917,2
6.094775,45.880445,4
6.095916,46.301014,2
6.09598,47.9226,2
6.09642,48.47696,4
6.096572,43.384825,4
6.096709,49.254924,2
6.096779,48.818273,4
6.097009,49.25101,2
6.09711,45.88625,4
6.097476,48.334664,2
6.097712,49.1106,2
6.097764,43.382309,2
6.09858,45.904,4
6.0996823,44.5662689,4
6.099967,45.885354,4
6.100472,48.999094,2
6.100508,45.884882,2
6.100542,49.22618,2
6.101268,44.568995,7
6.101317,46.094673,2
6.1013174,46.0946733,2
6.101416,44.56723,1
6.101474,49.078857,6
6.10147488,49.078857,6
6.10162,45.888,4
6.101792,49.079981,4
6.102333,44.569432,3
6.10233384,44.56943231,3
6.102577,44.569487,4
6.10257773,44.56948778,4
6.102635,46.097042,4
6.102842,45.90025,5
6.10311,47.2713,2
6.103382,49.076566,2
6.10359,49.079621,28
6.10379,47.7652,2
6.103798,49.074974,2
6.10387,45.9076,4
6.103962,49.22553,2
6.104458,44.569565,9
6.104706,46.120442,2
6.1047065,46.1204422,2
6.10489,49.3621,4
6.105256,45.888382,2
6.10531,45.9397,4
6.105362,49.237622,2
6.106151,45.889379,8
6.106294,46.027951,2
6.106362,45.714598,4
6.10641,46.03216,4
6.106581,45.907333,4
6.106794,48.615682,2
6.106822,49.305506,2
6.10757,46.256,2
6.107672,49.314269,2
6.107851,44.566656,2
6.108195924176215,45.93526183725574,6
6.108252,44.573353,2
6.108717,43.109537,2
6.108928,49.314562,4
6.109011,44.573614,5
6.109067,46.035231,3
6.109067,46.035233,3
6.1090775528827,45.894977580514,3
6.109304,49.159433,2
6.109345,49.08105,5
6.1095862840004,49.084009817056,16
6.109689,43.12475,4
6.109756,49.361987,14
6.1098,48.93412,5
6.11013,46.2559,2
6.110196,43.110005,4
6.1106,49.3569,2
6.110603,49.03166,4
6.110902,49.081246,5
6.111008,48.932663,6
6.11126,45.8969,4
6.111513,49.296507,2
6.111914,45.881672,3
6.111948,45.896714,1
6.112241,49.0734,6
6.113253,47.275223,6
6.113377,43.120276,4
6.113817,49.113535,2
6.113954,48.937585,4
6.114716,49.115123,2
6.115,45.8996,4
6.115272,49.214436,2
6.115739,45.888133,6
6.11627,44.98706,4
6.116621,49.113716,2
6.116686,45.917568,9
6.11669,45.91755,8
6.11695437,46.13846966,8
6.117263,46.9547,2
6.117467,48.937161,3
6.117543,43.115253,4
6.117622,45.899465,2
6.117703,46.261143,2
6.117952,45.458288,4
6.118376,47.224268,6
6.11928,49.306629,14
6.119457,49.141388,2
6.11987,45.937716,6
6.119932,46.005408,4
6.119949,49.108107,2
6.1202,45.9157,4
6.120358,45.937096,2
6.12107,49.309789,2
6.12119,49.1419,2
6.121209,43.473247,4
6.121422,45.938862,2
6.12163,45.908,4
6.12164,45.908156,2
6.12164055,45.90815666,2
6.1216838,45.9017032,3
6.122,47.3258,1
6.12208,45.8991,4
6.12212,45.900479,8
6.122157,49.109418,2
6.122216,49.058872,4
6.12238,46.136412,4
6.122463,46.136305,4
6.122658,45.004646,3
6.122658,45.004647,3
6.12307,45.8956,4
6.123173,46.359433,6
6.123249,46.1389,20
6.123249,46.1389003,20
6.1233016,45.892036,2
6.12351,45.9356,4
6.123984,45.996537,3
6.12425,49.222496,2
6.1243,46.136916,8
6.124315,45.011117,1
6.124664,43.079961,4
6.124725598276695,49.0803158826412,6
6.12474,45.91174,4
6.12483,45.010306,4
6.12483,45.013227,4
6.12484,49.27041,2
6.125094,45.926102,10
6.125201,47.327026,34
6.125227,49.328038,3
6.125282,43.340772,4
6.125505,43.10854,4
6.125538,45.909003,6
6.125679,43.119765,4
6.125781,45.01742,3
6.125781,45.017421,3
6.125911,49.318512,2
6.126458,45.937338,1
6.126519,49.271161,2
6.12691,49.130492,2
6.126981,49.111865,2
6.12712458,47.32890163,16
6.127125,47.328902,18
6.12718,43.8627,4
6.127243,47.110296,3
6.127771,46.954318,3
6.127792,48.691108,28
6.127811,49.273341,4
6.127931,48.69358,5
6.128405,48.658737,2
6.128418,43.119083,20
6.128498,48.657055,2
6.128621,49.09239,2
6.128633,49.244048,2
6.128647,48.693609,2
6.128713,48.313751,2
6.128716,45.9,6
6.1287532,48.6927032,1
6.1288,47.6294,2
6.1293,45.9124,4
6.12962,45.9026,4
6.1298,43.1062,4
6.12983,45.902285,11
6.1299419,47.3207567,4
6.130251,48.652786,2
6.1302589,45.0202438,6
6.1307576,48.656201,5
6.130807,49.348403,9
6.131019,48.28082,2
6.131124,48.658947,10
6.13118,45.89654,4
6.13125,48.691099,6
6.131286,43.038647,4
6.13132,49.355007,2
6.13133,45.90478,4
6.131402,43.118668,20
6.131711,47.618868,2
6.132063,48.771278,2
6.13212,43.120861,20
6.132581,48.771854,2
6.132842,43.12094,8
6.13313212,48.3018946,2
6.1334,45.9036,4
6.13388,48.6994,2
6.133887,49.242705,2
6.133955,49.258667,2
6.134085,47.28519,6
6.134286,49.343876,2
6.134802,45.68745,4
6.134913,49.35392,2
6.1352017,49.3591525,1
6.135265,49.354346,2
6.1353016401978,49.246665265672,5
6.13535,45.686943,3
6.13566,44.0327,4
6.136121,49.114547,2
6.136136,49.241064,2
6.1362,45.8924,4
6.136289,49.354737,2
6.136504,49.15887,2
6.136513,46.539528,2
6.136523,48.694691,2
6.136578,48.707371,4
6.13666,45.9078,4
6.136755,48.309488,2
6.13708047,49.35620201,6
6.137679,43.288093,4
6.137772,46.142124,2
6.1377729,46.1421246,2
6.137923,43.111634,4
6.138071,49.180531,4
6.1381254,48.6566337,5
6.138469,46.356317,2
6.13856,48.70451,6
6.13862,43.286628,4
6.138694,48.70367,2
6.138695,47.600426,2
6.138729,45.945079,2
6.1387291,45.9450798,2
6.138907,49.248031,4
6.1390525,49.3634288,2
6.139118,49.415699,8
6.139257,47.647118,2
6.1393618423279,49.357952115167,8
6.139499,45.859386,2
6.13954,47.63,2
6.139655,45.940159,4
6.139794,48.705043,4
6.139877,48.309631,3
6.14,48.76,1
6.14032,45.8646,4
6.14045,48.70551,4
6.140912,43.118344,4
6.14103,49.35434,11
6.141376,49.232838,2
6.141524,49.353262,11
6.141818,43.103626,2
6.14181844,43.10362668,2
6.1420012,45.8771025,4
6.14202,45.91962,4
6.142067,43.118061,4
6.14207,48.69796,2
6.142199,49.260801,2
6.142387,49.260967,2
6.14253,47.6406,2
6.14317,46.356683,2
6.143673,47.64323,3
6.14377,47.644761,2
6.144266,45.852734,8
6.144618,49.091394,2
6.144734,43.226478,2
6.145101,49.191668,5
6.145158,43.226256,2
6.1453966,43.2193829,3
6.145511,48.779856,2
6.145536,49.344855,2
6.14581,48.6494,4
6.14584,47.1068,2
6.145875,49.12851,2
6.145928,49.349901,4
6.146150154787286,48.64973454573028,20
6.146274,49.359005,2
6.146604,46.354321,2
6.146748,49.275899,2
6.14695,45.905,4
6.147013,49.123577,2
6.1474825,48.3030708,4
6.147496,49.083182,6
6.147627,49.098095,5
6.147748,43.057557,4
6.147915,43.123458,2
6.14793,47.1071,2
6.148454,49.349826,3
6.148806,43.047876,4
6.148931,49.3043,2
6.149061,44.1495,4
6.149247,49.373562,4
6.149297,45.910986,2
6.149369,48.742754,15
6.14939,47.6185,2
6.149543,49.151139,2
6.149592,47.642093,4
6.149614,49.369324,3
6.149614888,49.36932493,3
6.149858,43.064793,4
6.150075,43.524758,4
6.15009117,48.74695358,5
6.150426,45.845343,6
6.150492,49.151496,2
6.150598,43.083425,4
6.150838,47.304087,6
6.150877,48.652956,6
6.151313,49.371623,1
6.151674,47.636524,4
6.151761,49.123922,4
6.15186,43.7592,4
6.152078,48.697879,1
6.152122,49.144024,2
6.152519,48.648288,2
6.15258,48.6763,2
6.152656,49.090944,2
6.152744,44.520829,6
6.152793,48.652269,4
6.15301,47.6215,2
6.153165,49.147243,2
6.153299,49.348875,6
6.1537667,49.3688083,2
6.153824,49.146419,2
6.153919,43.079788,4
6.153966,43.030095,8
6.154158,49.34642,2
6.154371,43.030714,2
6.154456,49.05999,2
6.154906,49.112993,2
6.154962,49.100603,4
6.1551269,43.0287264,2
6.155466,49.131683,2
6.15551,49.25625,4
6.155619,47.639063,8
6.1557,45.9451,4
6.1563163043339,49.087975273716,5
6.156463,45.547641,1
6.156654,45.557526,4
6.156668,45.547654,7
6.156962,46.85416,3
6.157056,49.102599,4
6.157357,46.137482,2
6.1575888,49.3542421,2
6.157741,49.154069,2
6.15813,46.8575,2
6.158265,45.548788,8
6.158543,47.63405,2
6.15858,49.153388,2
6.1586,47.6336,2
6.158615,49.112255,6
6.158649,49.338972,2
6.158977,49.34989,6
6.159074,49.349853,2
6.159369,49.149954,4
6.159434,49.349983,2
6.15962,47.6208,2
6.159945,49.359728,6
6.159957,47.62037,2
6.16,46.14,1
6.160033,49.060513,2
6.160085,49.367283,6
6.160087,49.098507,2
6.160092,47.100549,2
6.160109,49.355016,6
6.16040177,49.3600512,2
6.16046,47.197147,3
6.16046,47.197149,3
6.160763,49.341954,4
6.16127,47.6224,2
6.161595,45.804414,2
6.16162,49.176392,2
6.16172,48.6219,2
6.161738,49.135872,2
6.16174,49.085704,2
6.16202,45.8321,6
6.162097,49.112843,4
6.162111,48.608317,3
6.162277,48.987567,2
6.1623,43.650529,1
6.162314,48.678027,2
6.162755,49.03909,2
6.162766,49.252473,2
6.162832,49.100911,8
6.1628570595115,48.736900178616,5
6.163369,49.35472,6
6.16349,45.9263,4
6.163519,45.928275,15
6.163651,45.831938,2
6.163834,48.794411,2
6.164,45.97767,4
6.164156,49.280802,4
6.164399,49.145807,2
6.164678,49.371681,4
6.164729,49.130236,3
6.16499,49.1302,6
6.1651,49.1295,1
6.165283,45.930099,2
6.165322,49.107502,2
6.165581,49.23279,2
6.166207,48.69227,2
6.166471,49.353088,3
6.1665155,45.9997868,4
6.166592,49.106696,2
6.166645,49.148311,2
6.16666,45.931379,2
6.166713,49.370295,6
6.16672,45.823754,4
6.166757,48.671403,2
6.166793,48.679631,4
6.166794,49.360093,6
6.166843,48.679542,2
6.166899,45.998903,4
6.166899,48.679468,2
6.167017,48.735001,2
6.16702,49.125586,2
6.16702,49.125587,3
6.16706109596188,49.14217184031736,2
6.16709,49.23853,2
6.167247,49.461759,10
6.167267,49.236996,2
6.167377,49.143482,2
6.167658,49.138558,2
6.167827,49.253007,4
6.16836,48.6729,2
6.16856,46.00947,4
6.168745,49.237908,2
6.16885,45.9328,4
6.169101,44.64284,4
6.169191,49.104093,2
6.169281,48.948757,8
6.169469367836045,49.117120978621344,4
6.1695605,49.3619,2
6.169617,48.593178,2
6.169693,49.237084,2
6.169737,43.404281,8
6.169931,49.107942,2
6.170362,49.377982,2
6.1704963,48.6894844,6
6.170743,49.217463,8
6.170759,49.217452,8
6.170774,49.130265,2
6.170791,49.216414,12
6.170974,49.274482,3
6.170979,49.215099,12
6.171416,49.111061,2
6.1716724,47.6262012,11
6.17178108,49.3671242,2
6.171845,49.215116,22
6.172279,49.123355,2
6.1723999,49.3651471,2
6.172806,49.150622,4
6.173022,48.689762,2
6.1731041989544,48.710643841004,7
6.173208,48.262531,2
6.1736836,49.1213667,30
6.173771,48.686259,4
6.173835,49.11023,2
6.173972,49.236963,4
6.17398,45.887054,4
6.17407,48.686047,2
6.1741172,49.362893,2
6.17428,49.23999,6
6.174664,47.62926,3
6.17473,49.1283,2
6.1749635,49.2599018,11
6.175036,49.122243,2
6.17514,49.10888,3
6.17526,45.8808,4
6.175381,48.689914,12
6.175542,48.703593,2
6.175739,43.106,4
6.175952,43.348508,4
6.1759584,49.2424033,5
6.1760233087067,48.71874837968,5
6.176115,47.243914,3
6.176115,47.243916,3
6.176121,49.11169,3
6.176124,49.111745,4
6.176351,45.92226,3
6.1764299,49.1496488,10
6.176504,49.179796,12
6.176505,49.179797,12
6.1765802,49.1430956,2
6.176674,48.68841,10
6.176766,43.732476,4
6.1769916,49.1103542,2
6.177194,49.112837,2
6.1772,49.220375,8
6.177261,49.120311,2
6.1773,49.3484,4
6.177322,48.653913,4
6.177337,49.348495,4
6.177454,49.110547,2
6.177839,49.150344,4
6.177948,44.069971,4
6.177948,49.106886,2
6.178151,45.830847,4
6.1782298,48.6935279,20
6.178284,48.661768,2
6.178324,49.150355,5
6.178461,49.112532,20
6.178591,48.666957,4
6.178644,49.240281,2
6.178718,49.113777,2
6.178897,49.12196,2
6.1793586,49.107994,35
6.179454,48.577046,2
6.1795695,49.1178411,58
6.179618,49.116449,2
6.17978,48.466844,2
6.179848,48.687729,35
6.18008,48.6458,2
6.180496,45.830144,2
6.18114,47.6209,2
6.181217,48.683667,3
6.181414,49.329368,2
6.18195,48.6894,19
6.182072,43.475585,4
6.182213,48.614841,1
6.182357,48.695298,2
6.182749,49.330689,2
6.182877,49.122706,4
6.182878,49.105892,37
6.183034,48.96186,4
6.18309,45.82752,5
6.183672,49.082839,2
6.183738,48.536588,2
6.1839078,48.6898324,10
6.184075,48.653671976671,7
6.184077,49.114334,2
6.1842,48.645181,2
6.184235618402654,48.69547087754244,2
6.184349,48.638215,8
6.1844857696892,48.639133512459,19
6.184677,48.692084,12
6.1847,49.150483,16
6.184737,48.692289,6
6.184762,44.075673,2
6.18482,48.647131,6
6.184835,48.692128,4
6.185285,44.075917,2
6.18529,44.0759,4
6.185378699999999,49.0738667,2
6.185457,43.300398,4
6.186416,49.357429,1
6.186692,48.669613,2
6.186986,49.107197,2
6.18748,48.638184,5
6.187754,49.096316,2
6.1878434,44.07543144,2
6.188113899999999,49.1499376,47
6.188131,48.642626,2
6.188179,48.684595,4
6.189165,49.358972,1
6.189512,44.078128,11
6.189565,48.681303,4
6.189573,48.638371,4
6.189827,46.165484,2
6.189827,46.165485,2
6.190176,49.346694,1
6.190266,49.356899,1
6.190705,45.950926,4
6.190777,49.299058,2
6.190791,49.169628,2
6.191879,49.072122,2
6.192213,49.107067,2
6.192953,49.11283,3
6.193244430512018,48.684559009277685,12
6.193408,49.112755,2
6.193756,48.564375,2
6.193801,44.81712,4
6.194121,48.649816,2
6.19429,48.70356,2
6.194519,49.12706,2
6.194557,49.127087,2
6.194807,44.080818,2
6.1953,46.7144,2
6.195354,49.127274,2
6.195553,46.714709,3
6.195678,49.103039,2
6.19579,49.121764,2
6.196502,49.361474,1
6.19651,43.9959,4
6.19677,48.69464,2
6.197409,49.117286,8
6.197639,44.565323,4
6.19782,45.8616,4
6.197927,49.298084,2
6.197998,49.396324,2
6.198472,45.862077,4
6.19892903917679,48.6791142102816,3
6.19956,48.6931,4
6.199752,49.351736,1
6.2005662,49.395036,2
6.2009059,48.6847337,6
6.201184,43.116488,4
6.202025,45.827454,4
6.202211,49.133588,2
6.203077,48.685097,6
6.20342,48.61496,9
6.204024,48.672451,2
6.20411,43.373609,4
6.204319,48.672286,2
6.204541,44.62348,4
6.204701,48.672099,4
6.204831,48.672004,2
6.204959,48.67191,2
6.205535,45.557347,4
6.20613,48.671001,2
6.206428,49.242899,2
6.206443,49.123218,2
6.206457,49.105966,2
6.207738,49.131942,4
6.2082858148194,48.669182763367,3
6.208539,48.700702,2
6.208756,43.77316,4
6.209604,49.366741,4
6.209728,46.191389,2
6.2097281,46.1913894,2
6.20983,48.6947,2
6.21,45.84,1
6.2107,45.8393,4
6.211541,46.188946,2
6.2115413,46.1889469,2
6.21297,45.791,4
6.213591785399244,48.70116935961381,5
6.214901,44.08017,2
6.21490165,44.08017094,2
6.21571,45.8393,4
6.216214,48.689763,9
6.2174783,46.1858677,5
6.21915,49.373606,7
6.219445,49.122288,2
6.219634,49.356373,2
6.219877,43.616781,2
6.219944,46.183881,5
6.220003,49.4122,6
6.22003,49.4122,154
6.220042,43.626683,2
6.22004267,43.6266837,2
6.22051,45.7762,4
6.22112,45.90633,4
6.221395,49.120483,2
6.2216688,46.184232,3
6.221689,46.18432,4
6.22201,43.8438,4
6.222203,49.24518,2
6.222372,43.427744,4
6.222468,43.846039,4
6.22335,49.41422,48
6.223641,48.679867,5
6.224154,49.246869,2
6.224221,49.246045,2
6.224263,49.109608,2
6.224451609786974,48.701240739907895,6
6.225082,49.100143,8
6.225168,43.497252,2
6.22521,48.7025,2
6.225247,43.626467,4
6.22542,48.680789,2
6.225726,47.319456,4
6.227464,48.889468,2
6.227617,49.11643,4
6.227653,43.300097,4
6.2277607277252,49.106266134879,11
6.22815,46.16281,4
6.228555,49.382613,2
6.228565,49.159653,2
6.228672,48.887682,2
6.228679,45.221324,2
6.228898,48.658472,4
6.22918,44.4649,4
6.22944,46.1801,4
6.229499,43.301314,4
6.229932,44.099271,2
6.230547,44.09287,4
6.231455,44.091577,4
6.231873,44.668239,4
6.232024,46.180732,4
6.232378,49.091451,4
6.233125,49.128506,2
6.233225,43.562878,4
6.233294,43.562956,4
6.233597954184353,49.10522433612676,4
6.233669,46.179864,13
6.234031,46.191749,2
6.234031,46.1917492,2
6.234158,46.193253,2
6.23577,43.135207,4
6.23585,48.6512,2
6.236026,49.378915,2
6.236042,49.093722,8
6.236735,43.301943,4
6.236833,43.139693,4
6.238485,43.13889,8
6.238784,44.090763,4
6.238957,48.709007,2
6.23938,44.094728,4
6.240197,49.085686,4
6.241081,49.0964,2
6.241284,49.1905,1
6.24135,43.51516,4
6.2418,46.18727,2
6.2418001,46.1872704,2
6.24186,48.710818,2
6.242987,49.385974,2
6.243123,46.197798,2
6.2431239,46.1977983,2
6.243129,46.193251,4
6.243153,43.774849,4
6.2437261800788,48.705186314654,11
6.243751,48.709926,4
6.2444803,49.083153,16
6.245192,49.11779,1
6.245585,49.155058,2
6.2461418233135,48.710534229563,5
6.246751,49.067332,4
6.2468373637543,48.710290987391,9
6.24719196,48.71101768,8
6.247192,48.711017,8
6.247286,49.117634,8
6.24775,48.000475,2
6.247751,48.000476,2
6.248608,48.712584,4
6.248609,48.712585,4
6.248941,48.705007,2
6.249269,43.306778,8
6.250057,46.201242,2
6.2500572,46.2012424,2
6.250138,46.19575,2
6.2501381,46.1957504,2
6.250248,43.559672,1
6.25063,45.99859,4
6.250672273012333,47.16247732289792,1
6.250724,48.701711,2
6.252347,48.70712,2
6.253618,43.559379,2
6.253689,49.068956,2
6.2554387,46.19477139,13
6.255442,45.555121,4
6.25561815,46.19288779,6
6.25578,48.60848,4
6.256049,46.193155,2
6.25664,46.194099,2
6.25794,47.4665,2
6.25827,46.26919,4
6.259749755820001,46.19579293671129,10
6.261109,46.172691,4
6.2614333,46.2014483,2
6.262221599871,46.196633035925,5
6.262772,46.268609,5
6.262952,46.201494,3
6.263081045755,45.633753981745,1
6.263193,43.378364,2
6.263694,46.117427,2
6.26369449,46.117427,2
6.263903,46.196782,6
6.263997,48.002212,2
6.263998,48.002213,2
6.26428,46.199842,5
6.264361,46.199197,2
6.264419,49.188404,2
6.264596,46.201308,2
6.265239,46.20162,2
6.266378,46.198887,12
6.266406,46.200573,2
6.266699,46.200969,9
6.267409,46.324064,4
6.267468,46.19741,2
6.26788,46.32539,4
6.268152,46.197684,2
6.26858,44.476801,2
6.2688,46.13461,4
6.26884984,46.20317537,1
6.269339,46.203218,2
6.27,46.2,1
6.27012,46.13779,4
6.27037,45.7562,4
6.27106,44.5466,4
6.271643,46.184467,2
6.272181,47.147744,3
6.272552,46.201966,2
6.272782,46.18658,8
6.27306,47.885,2
6.273156,43.582001,4
6.273558,49.13457,2
6.27424821,48.00709402,4
6.276422,46.202073,2
6.27657,43.1215,4
6.277041,49.053791,2
6.27727,48.6192,8
6.277431,43.525491,2
6.277534,44.547316,4
6.277542,49.150083,2
6.27761,45.753397,2
6.278045,44.543139,4
6.278209770098333,43.52534026251893,2
6.279475,49.183014,2
6.27956,47.6956,2
6.279971,46.774483,3
6.282534,45.392544,4
6.283694,48.369834,6
6.287275,48.49265,2
6.287317,43.507088,2
6.28735,47.0477,2
6.288539,43.506724,2
6.28863,43.3194,4
6.2899432522559,48.370207595998,7
6.290158,43.122377,2
6.290292,46.185668,2
6.290292,46.18567,2
6.291139,46.184562,2
6.2911397,46.1845626,2
6.291893,48.369538,2
6.291894,48.369539,2
6.292778,46.350762,4
6.29294,45.7483,4
6.293704,43.323544,4
6.294392,44.457142,2
6.29439297,44.4571429,2
6.297566,45.747767,4
6.298247,47.881039,2
6.299865,45.543922,1
6.299929784348619,45.54407800558104,5
6.3,44.46,1
6.300029,49.098662,2
6.30074,45.0443,4
6.302705,43.237316,4
6.303031,46.075882,2
6.303031,46.075883,2
6.303171,46.307218,2
6.3031717,46.3072182,2
6.303181,48.360695,2
6.303182,48.360696,2
6.30319,46.8135,2
6.30337,46.81371,3
6.303377,43.149174,1
6.30372,46.0682,4
6.303727,46.799849,2
6.30392,45.348943,4
6.304044,43.450901,4
6.3040736306884,48.359609453911,5
6.304942,49.134465,2
6.30504,46.0719,4
6.305172,48.161522,2
6.305173,48.161523,2
6.306715,46.153793,4
6.306803,46.299973,6
6.30695,44.1607,4
6.307515,48.175353,2
6.307516,48.175354,2
6.308781,46.069945,2
6.308957,43.238868,2
6.30895772,43.23886818,2
6.310392,46.065532,4
6.311342199999999,46.2220105,6
6.31168,46.0665,4
6.31201,44.3711,4
6.3124454379593,46.223219680953,6
6.31263,46.067883,2
6.313086,43.392444,2
6.31308669,43.39244429,2
6.313177,46.06804,2
6.313301,45.888625,1
6.31337,46.2263,4
6.313419,45.888675,1
6.314359,48.634838,2
6.315007,46.073703,2
6.315007,46.073704,2
6.315196,46.073979,1
6.315196,46.07398,1
6.315276,46.169941,6
6.315531,46.16964,4
6.31609,46.169937,5
6.316517,43.3927,4
6.31705,48.34988,4
6.31765,46.19112,4
6.318374,49.078774,2
6.318397,45.642969,2
6.31933,47.0162,2
6.32021,46.16807,4
6.322374,46.912927,2
6.322902,48.468331,4
6.323278,44.696843,3
6.323481,45.883111,2
6.323717,45.882629,2
6.323717138,45.88262991,2
6.323825721233005,43.39323457805239,6
6.325072,46.367851,4
6.325711,44.684191,4
6.326643,44.696938,2
6.326756,44.695058,4
6.327477,45.882391,4
6.3274777,45.88239121,2
6.32796,46.298313,4
6.329632,49.442239,2
6.33,44.4,1
6.33,46.9,1
6.3300582,47.14790350000001,3
6.330887,47.148283,6
6.3309257829074,46.90375588393,5
6.331047,46.901409,4
6.331563,46.906061,1
6.332955,47.407277,3
6.333852,46.316175,4
6.33472,47.14713,8
6.33487,46.8551,2
6.335115,46.907146,2
6.335596898022464,47.14954890000002,7
6.335902615342613,46.91060667443239,4
6.335921,46.900527,6
6.336381,47.348329,2
6.336671,43.394953,5
6.337598,46.902239,2
6.337841,46.916074,2
6.338,47.34725,6
6.338767,43.143838,2
6.3387671,43.143838,2
6.338906,46.127322,2
6.338906,46.127323,2
6.3390658264587,46.907665398965,5
6.3396,47.0948,2
6.340999,46.912507,8
6.341248,49.446059,2
6.34236,46.9226,2
6.342794,43.390503,4
6.342826,43.146144,2
6.3428264,43.14614445,2
6.34313,43.7805,4
6.343265,49.446193,4
6.343393,48.623725,2
6.344754,43.150558,4
6.344886,45.275403,2
6.34571,46.9019,2
6.345829,46.275169,2
6.345918,48.086124,1
6.347259,46.274143,6
6.3476,46.911111,2
6.348092,45.409597,2
6.3485284429916,48.623362840973,3
6.348769,45.410092,2
6.3491347,47.3517596,5
6.34929,48.1988,2
6.350503,48.605792,2
6.3505893,43.1379408,8
6.350876,44.41307,2
6.35087674,44.41307066,2
6.351071,46.773374,2
6.351207,46.274942,6
6.35128,46.9011,6
6.352215,48.167175,2
6.352216,48.167176,2
6.352335,43.138531,4
6.352921,48.609867,4
6.35308,49.086,2
6.353341,46.163249,2
6.3533415,46.1632497,2
6.353634,43.49678,4
6.354061,49.085767,2
6.35618,43.109285,2
6.357027,43.140949,4
6.3571,47.3395,2
6.35781,44.3521,4
6.357879,49.119703,4
6.357913,43.314384,4
6.358175,46.345999,2
6.3581754,46.3459998,2
6.359266,43.136451,4
6.360007,48.166662,2
6.360708,45.420314,2
6.360708,45.420315,2
6.361105,43.490803,4
6.361567,44.575991,4
6.3618593,48.6026731,6
6.3619,43.12415,4
6.3631229,47.8098215,3
6.36418,45.27093,6
6.365601,47.774631,3
6.365683,45.655436,28
6.36631,43.486016,3
6.366507,45.269329,2
6.366751,43.124931,6
6.368293,48.189981,2
6.368294,48.189982,2
6.369696,43.137889,4
6.369798,46.266546,4
6.37018,43.954,4
6.370356,45.660822,2
6.3705,45.8595,4
6.371254,46.265295,2
6.3712542,46.2652955,2
6.371498,45.659632,8
6.37274261,45.26639202,12
6.373551,46.776571,2
6.373578,47.820815,2
6.37407,47.8193,4
6.374659,46.332404,2
6.3746593,46.3324048,2
6.37506,46.0577,4
6.375064,46.058724,5
6.376261,47.377398,2
6.37743,46.0731,4
6.377671,47.392855,5
6.378322,48.250729,2
6.378323,48.25073,2
6.3803456288151,49.020206092149,7
6.3804,47.4813,4
6.38046,47.8128,2
6.38147585,45.66160067,7
6.382472,49.422072,1
6.382547,43.605991,4
6.382979,46.767152,7
6.383102,45.672611,2
6.3831022,45.67261139,2
6.383636,48.307361,2
6.383651,45.660944,7
6.384392,46.848818,2
6.3871,48.5571,2
6.387104,48.177798,2
6.387661,47.822918,3
6.387935,48.565536,4
6.388156,45.677082,4
6.388653,45.661877,2
6.3899333,45.664548,3
6.39,48.57,1
6.390545,45.676146,4
6.39107,45.67794,4
6.391256,45.674221,4
6.39164,47.81551,4
6.391824,48.886983,2
6.393201,45.663612,2
6.39323,45.6633,2
6.393502,45.665571,2
6.393814,45.255124,2
6.39586,49.0128,2
6.39595,47.1819,2
6.39608,46.00143,4
6.396311,45.255279,2
6.3972469,47.2301757,1
6.39751,48.046967,2
6.397511,48.046968,2
6.398973,48.256221,2
6.398974,48.256222,2
6.4,43.79,1
6.400384,44.524718,4
6.401820109093653,45.87653066696796,4
6.40224,48.0442,2
6.402605,46.207316,2
6.402605236,46.20731669,2
6.403827,44.527699,4
6.404047,46.142141,2
6.4040479,46.1421419,2
6.4056,46.2085,4
6.405607,45.035636,2
6.40560759,45.0356367,2
6.405953,45.877484,4
6.406002,46.077103,4
6.40705,48.254178,2
6.407051,48.254179,2
6.407149,45.663266,3
6.407593,46.079467,2
6.407593,46.079468,2
6.407932,45.66286,3
6.4086,48.5553,2
6.409033,46.067443,2
6.409109,45.662642,2
6.4102932,48.2620109,6
6.41122517,46.064323,7
6.411364,46.064297,1
6.411967,45.924087,2
6.412745,45.688545,4
6.413196,45.924464,2
6.414083,46.343167,3
6.415382,46.34256,2
6.417028,48.177138,2
6.417302,46.078249,2
6.417302,46.0782491,2
6.41742,46.344584,3
6.4184,48.5909,4
6.418919,48.250708,2
6.41892,48.250709,2
6.419279,48.19778,6
6.420681,48.192713,10
6.421129,48.253408,2
6.42113,48.253409,2
6.421742,46.3048,2
6.422006,48.207865,13
6.42217,48.203893,4
6.422346,48.183955,4
6.4223617,45.7425316,1
6.422784,48.191228,18
6.4237063056895,48.24664362734,5
6.42386534,45.24595753,4
6.424831,48.190733,4
6.4249564,46.3031807,10
6.424995,45.906059,4
6.425,45.906111,2
6.425,45.9061111,2
6.425071,48.204234,4
6.425536,43.152094,4
6.426731,48.246357,2
6.426732,48.246358,2
6.426889,43.453845,4
6.42785,46.35486,4
6.4282,45.9415,4
6.428551,45.941317,3
6.428551,45.94132,3
6.429185,43.425834,5
